run_id,spearman_importance_corr_vs_demo
0,-0.3975732839729454
1,-0.1426791557675649
2,0.09411460464643197
3,-0.13712385059721852
4,0.17569581991212538
5,-0.020412414523193152
6,-0.040824829046386304
7,0.017038855027411946
8,-0.3061862178478973
9,-0.22529152758466905
10,0.1837117307087384
11,0.04165053451145142
12,-0.21845518891705873
13,-0.040824829046386304
14,0.24494897427831783
15,-0.21487889395680618
16,0.13157782493390335
17,0.2678886651531989
18,0.28577380332470415
19,-0.020412414523193152
20,0.04638055201259685
21,0.07229452295096908
22,-0.2941081395200999
23,-0.14288690166235207
24,
25,-0.24494897427831783
26,0.1837117307087384
27,-0.19500022975815892
28,-0.07288843539503997
29,-0.25352081396716075
30,0.012305839742019738
31,-0.020412414523193152
32,0.3095391996646503
33,0.06123724356957946
34,0.08164965809277261
35,
36,-0.18648080224445296
37,-0.24327698566915945
38,0.29389295199633086
39,-0.040824829046386304
40,-0.22453655975512468
41,-0.38729895433724315
42,-0.24494897427831783
43,-0.3061862178478973
44,
45,-0.040824829046386304
46,-0.28367742157934606
47,0.28577380332470415
48,0.24792306511989937
49,0.11643217602064827
50,0.1837117307087384
51,-0.057742786481784915
52,-0.035024313111902336
53,-0.37958782588845497
54,0.06123724356957946
55,0.16849534415996256
56,0.265361388801511
57,-0.22453655975512468
58,-0.1983223800555866
59,0.03123790088358857
60,0.0018932061141568829
61,-0.3511897341761018
62,0.02177187031280415
63,-0.1438836646759231
64,-0.24494897427831783
65,0.18938021773025596
66,-0.15240309218962905
67,-0.020412414523193152
68,-0.12021858824896205
69,-0.23736256907151596
70,-0.21393229089972776
71,-0.2125662178385525
72,
73,-0.040824829046386304
74,-0.14638501094227999
75,-0.020412414523193152
76,0.1837117307087384
77,0.4003702113425951
78,-0.22453655975512468
79,-0.020412414523193152
80,0.04834582964024926
81,0.020412414523193152
82,-0.11744404390294069
83,-0.14288690166235207
84,-0.06815542010964779
85,0.06123724356957946
86,-0.16329931618554522
87,0.020412414523193152
88,-0.1855341991873745
89,-0.2555828254111792
90,0.23949057344084565
91,-0.0435437406256083
92,0.04165053451145142
93,-0.040824829046386304
94,-0.3061862178478973
95,-0.40351345147089807
96,-0.020412414523193152
97,-0.025145921026424028
98,
99,-0.16266267663968043
100,0.012305839742019738
101,
102,-0.002839809171235324
103,-0.040824829046386304
104,0.06436900788133401
105,0.06123724356957946
106,
107,-0.040824829046386304
108,0.06815542010964779
109,0.09750011487907946
110,-0.18648080224445296
111,-0.1896695711526378
112,0.08164965809277261
113,-0.011359236684941296
114,0.09757470040549197
115,-0.23488808780588138
116,0.10206207261596577
117,-0.014680505487867587
118,-0.11075255767817763
119,-0.265361388801511
120,-0.3061862178478973
121,-0.3441847940491789
122,-0.040824829046386304
123,-0.040824829046386304
124,-0.19500022975815892
125,-0.14288690166235207
126,0.17798597226515758
127,-0.10848332504641298
128,
129,0.007554195093951204
130,-0.28577380332470415
131,0.014680505487867587
132,-0.24494897427831783
133,-0.23874660737513995
134,-0.03221821131510579
135,-0.12968461881974647
136,
137,0.31275239276614886
138,-0.265361388801511
139,0.06123724356957946
140,0.06123724356957946
141,0.28577380332470415
142,-0.040824829046386304
143,-0.06123724356957946
144,-0.1713351533311979
145,-0.020412414523193152
146,-0.1379624894611991
147,-0.2989522735827839
148,
149,-0.04449034368268674
150,0.040703931454372975
151,-0.055399607261340446
152,-0.040824829046386304
153,-0.20067984810062955
154,-0.07818809819153721
155,0.11832538213480517
156,0.020412414523193152
157,0.08330106902290284
158,0.16329931618554522
159,-0.040824829046386304
160,0.004716666306365782
161,
162,
163,-0.450699975003951
164,0.19527379297082412
165,-0.06123724356957946
166,0.0037864122283137657
167,-0.1098059546210992
168,0.11264576379233453
169,-0.24138377955500254
170,-0.040824829046386304
171,-0.040824829046386304
172,-0.020412414523193152
173,-0.3447279066934804
174,
175,
176,-0.29114261688406573
177,0.06123724356957946
178,-0.28577380332470415
179,-0.15447082153347935
180,-0.18505826255383934
181,
182,0.14009725244760934
183,
184,-0.040824829046386304
185,0.0015716200641515017
186,-0.19055893277836963
187,0.36728198614643526
188,0.0007858100320757509
189,-0.3061862178478973
190,-0.0231895278599028
191,-0.040824829046386304
192,-0.20871248405668583
193,0.10206207261596577
194,-0.1098059546210992
195,-0.24494897427831783
196,
197,-0.22779411360517463
198,-0.03123790088358857
199,-0.040824829046386304
200,-0.09560690876492259
201,
202,0.06123724356957946
203,
204,0.18269439001613919
205,-0.22453655975512468
206,0.010072260125268271
207,0.06123724356957946
208,-0.040824829046386304
209,
210,-0.0006920191518119998
211,-0.17038855027411945
212,-0.22453655975512468
213,-0.040824829046386304
214,-0.040824829046386304
215,0.002839809171235324
216,-0.04449034368268674
217,
218,-0.16329931618554522
219,-0.06815542010964779
220,
221,0.02593173105849978
222,-0.05736413234152981
223,-0.016092251970333503
224,-0.0018932061141568829
225,-0.3006874770308186
226,0.06123724356957946
227,0.28577380332470415
228,0.15524290136086438
229,
230,-0.3245395432472851
231,-0.040824829046386304
232,-0.20067984810062955
233,
234,-0.24494897427831783
235,0.28577380332470415
236,
237,
238,
239,-0.24138377955500254
240,0.24494897427831783
241,0.3256314516349838
242,-0.020412414523193152
243,0.018859440769818023
244,0.06123724356957946
245,-0.07667484762335376
246,-0.38337423811676874
247,-0.1855341991873745
248,0.06013749540616372
249,-0.020412414523193152
250,-0.28577380332470415
251,-0.014680505487867587
252,-0.29860781218878535
253,-0.18648080224445296
254,-0.040824829046386304
255,0.10206207261596577
256,
257,-0.040824829046386304
258,
259,-0.24138377955500254
260,0.04832731697265868
261,-0.07288843539503997
262,-0.11075255767817763
263,-0.03998410768442976
264,0.14009725244760934
265,
266,-0.1145389699064914
267,-0.3300402134718154
268,0.1837117307087384
269,-0.10082173769523634
270,-0.020412414523193152
271,-0.24494897427831783
272,0.09154686873682498
273,-0.07661647812738571
274,-0.17616606585441105
275,-0.3061862178478973
276,-0.020412414523193152
277,
278,-0.055399607261340446
279,-0.18648080224445296
280,-0.04449034368268674
281,-0.210145878671414
282,0.13044446532457465
283,-0.040824829046386304
284,-0.12495160353435428
285,-0.42628379751619183
286,0.11787150481136265
287,0.28577380332470415
288,-0.040824829046386304
289,-0.05190143638589999
290,0.0
291,0.1587336264793017
292,-0.35636484954635306
293,0.2377075347029147
294,-0.3061862178478973
295,0.040703931454372975
296,
297,0.16849534415996256
298,-0.1438836646759231
299,-0.15429629830378594
300,0.06123724356957946
301,0.17720016223308185
302,0.14009725244760934
303,0.24045786981517978
304,-0.17091368197647583
305,0.17091368197647583
306,0.1473393810142033
307,
308,
309,-0.2506734002321645
310,
311,-0.09560690876492259
312,0.09688268125367998
313,0.04733015285392207
314,0.029361010975735173
315,0.049113127004734435
316,-0.040824829046386304
317,
318,-0.3024123693418439
319,
320,-0.28577380332470415
321,0.03598499589422399
322,-0.040824829046386304
323,-0.13212454939080828
324,0.03123790088358857
325,-0.016502010673590767
326,
327,-0.020412414523193152
328,-0.0435437406256083
329,-0.040824829046386304
330,-0.04449034368268674
331,
332,
333,0.03419583072115192
334,-0.040824829046386304
335,-0.21655359269326785
336,-0.2946787620284066
337,-0.040824829046386304
338,0.049898937036810184
339,-0.2726555458139279
340,0.06443642263021158
341,0.16329931618554522
342,0.265361388801511
343,0.33983049749116045
344,-0.16754874110288415
345,
346,-0.11629988474721113
347,-0.26599545903904204
348,-0.12021858824896205
349,-0.07347323799908272
350,-0.28857198630560393
351,
352,-0.3061862178478973
353,-0.040824829046386304
354,
355,-0.1862084475914583
356,-0.18648080224445296
357,-0.05264927214907531
358,-0.20919927561433552
359,-0.2927241012164759
360,-0.1353642371622171
361,-0.3407771005482389
362,-0.26167474068122504
363,-0.18648080224445296
364,-0.24327698566915945
365,0.020412414523193152
366,-0.24281529991140705
367,-0.08424767207998128
368,-0.3061862178478973
369,-0.09939332099323635
370,-0.3816931426845573
371,-0.07667484762335376
372,0.16329931618554522
373,0.11040630950664301
374,-0.06123724356957946
375,
376,0.265361388801511
377,-0.0018932061141568829
378,
379,
380,-0.040824829046386304
381,-0.020412414523193152
382,-0.12495160353435428
383,-0.040824829046386304
384,0.08164965809277261
385,-0.040824829046386304
386,-0.08235027906562797
387,-0.2955799521247312
388,-0.14288690166235207
389,
390,0.28577380332470415
391,0.020412414523193152
392,0.24494897427831783
393,0.17322835944535475
394,-0.24494897427831783
395,-0.23949057344084565
396,0.24422358872623784
397,
398,0.0274514886552748
399,
400,-0.040824829046386304
401,-0.3975732839729454
402,-0.22453655975512468
403,-0.19566669798686198
404,-0.2726555458139279
405,0.06123724356957946
406,-0.040824829046386304
407,0.04518407684435568
408,
409,-0.22453655975512468
410,-0.15524290136086438
411,0.22277714409347538
412,-0.20067984810062955
413,-0.1968454130349756
414,0.17877178229723334
415,-0.29628675686555217
416,-0.040824829046386304
417,0.265361388801511
418,-0.07288843539503997
419,-0.04449034368268674
420,-0.1145389699064914
421,0.012305839742019738
422,-0.040824829046386304
423,0.06123724356957946
424,-0.040824829046386304
425,-0.22453655975512468
426,-0.24327698566915945
427,0.06123724356957946
428,-0.1486166799613153
429,-0.029361010975735173
430,-0.4136042655609529
431,-0.24327698566915945
432,0.24494897427831783
433,0.2023460832595059
434,-0.1713065869925137
435,0.39473347480171006
436,
437,-0.22453655975512468
438,-0.10608435433022637
439,-0.0019645250801893772
440,-0.06342240482425557
441,0.09036815368871136
442,-0.1556499881100708
443,-0.040824829046386304
444,-0.13212454939080828
445,-0.20067984810062955
446,0.2023460832595059
447,-0.3061862178478973
448,-0.16193248152400797
449,-0.04449034368268674
450,-0.3061862178478973
451,-0.18648080224445296
452,-0.21487889395680618
453,-0.040824829046386304
454,0.06123724356957946
455,
456,0.041521149108719985
457,0.16849534415996256
458,0.28577380332470415
459,-0.3061862178478973
460,
461,-0.2540464693905769
462,0.16855625188024856
463,-0.17995049734534693
464,0.012305839742019738
465,0.24494897427831783
466,-0.0435437406256083
467,-0.24494897427831783
468,-0.06836547279059033
469,-0.09939332099323635
470,-0.18648080224445296
471,-0.2202075823180138
472,-0.0435437406256083
473,0.3162885379104897
474,0.012305839742019738
475,-0.040824829046386304
476,0.3350974822057683
477,-0.020412414523193152
478,-0.028289161154727033
479,-0.040824829046386304
480,
481,
482,-0.09901206404154461
483,-0.22453655975512468
484,0.1353642371622171
485,-0.040824829046386304
486,-0.2996442927345959
487,0.16849534415996256
488,0.24494897427831783
489,-0.029361010975735173
490,0.1837117307087384
491,
492,-0.2993871880420287
493,0.265361388801511
494,-0.040824829046386304
495,0.0015716200641515017
496,-0.04449034368268674
497,-0.12926575027646103
498,
499,
500,-0.040824829046386304
501,0.23097114592713966
502,-0.040824829046386304
503,-0.06342240482425557
504,
505,-0.040824829046386304
506,-0.04439826681227992
507,-0.1180243134362217
508,0.17798597226515758
509,
510,-0.040824829046386304
511,
512,0.16754874110288415
513,-0.14288690166235207
514,-0.016092251970333503
515,-0.24327698566915945
516,-0.020412414523193152
517,0.16849534415996256
518,-0.1713351533311979
519,-0.265361388801511
520,-0.19500022975815892
521,0.05584958036762804
522,-0.15429629830378594
523,-0.4394321614006199
524,-0.22453655975512468
525,0.20552707683014623
526,0.012305839742019738
527,0.33318345360011836
528,
529,-0.19347680706993528
530,0.07229452295096908
531,0.1837117307087384
532,0.10206207261596577
533,-0.123215998777991
534,-0.15902931358917816
535,-0.1823079274415742
536,-0.22529152758466905
537,0.17616606585441105
538,-0.3061862178478973
539,-0.38337423811676874
540,-0.08046125985166752
541,
542,0.15524290136086438
543,0.011075595395774471
544,-0.3061862178478973
545,-0.3061862178478973
546,-0.040824829046386304
547,
548,-0.040824829046386304
549,-0.06123724356957946
550,0.24494897427831783
551,
552,0.057871981226188265
553,
554,-0.31314529778218675
555,0.19784003892939425
556,-0.39662668091586695
557,-0.04449034368268674
558,-0.14385832234415635
559,-0.19594683281523734
560,-0.13418626003042336
561,-0.06863413760004479
562,-0.17720016223308185
563,-0.4491204295259879
564,
565,0.2687470309699068
566,-0.040824829046386304
567,-0.24494897427831783
568,-0.016092251970333503
569,-0.12730122519627166
570,0.12806157176364233
571,0.06123724356957946
572,-0.3061862178478973
573,-0.20067984810062955
574,-0.01813690625275029
575,0.1614855603665435
576,-0.3061862178478973
577,-0.05016996202515739
578,-0.040824829046386304
579,-0.3072517225416186
580,
581,0.28577380332470415
582,-0.020412414523193152
583,0.055361532144959986
584,-0.23805458822332792
585,-0.2290779398129828
586,0.28577380332470415
587,0.040703931454372975
588,0.017038855027411946
589,-0.22453655975512468
590,-0.020412414523193152
591,-0.2129856878426493
592,
593,0.08164965809277261
594,-0.020412414523193152
595,0.28577380332470415
596,0.10206207261596577
597,
598,-0.014144580577363517
599,-0.04449034368268674
600,-0.11075255767817763
601,0.16737753683213494
602,
603,-0.24327698566915945
604,-0.15334969524670752
605,0.0009466030570784414
606,0.1789079777878254
607,-0.22453655975512468
608,0.31786015797464123
609,-0.1634484866717562
610,0.25936923763949293
611,-0.2601031206170735
612,
613,0.11787150481136265
614,0.24494897427831783
615,
616,
617,-0.3061862178478973
618,
619,0.04282664674812842
620,0.20552707683014623
621,0.38242763505969035
622,-0.4659853490209203
623,0.24494897427831783
624,0.05382798719718893
625,-0.020412414523193152
626,-0.01987866419864727
627,-0.3061862178478973
628,-0.040824829046386304
629,
630,0.020412414523193152
631,-0.020412414523193152
632,-0.0069246788361219365
633,0.3061862178478973
634,0.3523321317088221
635,0.2035196572718649
636,-0.040824829046386304
637,
638,-0.16329931618554522
639,-0.040824829046386304
640,0.06123724356957946
641,-0.040824829046386304
642,0.017038855027411946
643,0.07425904803115846
644,0.3805344289455334
645,0.10206207261596577
646,-0.04449034368268674
647,0.3061862178478973
648,-0.24138377955500254
649,0.06123724356957946
650,0.24494897427831783
651,-0.12847994024438528
652,-0.040824829046386304
653,0.16329931618554522
654,-0.24327698566915945
655,-0.1328018954208019
656,0.05264927214907531
657,-0.040824829046386304
658,-0.040824829046386304
659,
660,
661,0.02650488559819636
662,
663,0.05584958036762804
664,-0.040824829046386304
665,-0.0435437406256083
666,0.24494897427831783
667,0.24494897427831783
668,0.18364099307321763
669,
670,-0.020412414523193152
671,-0.035024313111902336
672,-0.03123790088358857
673,-0.02671754109057553
674,0.040703931454372975
675,-0.020412414523193152
676,-0.040824829046386304
677,0.06123724356957946
678,-0.15519748133496078
679,-0.38242763505969035
680,
681,0.012305839742019738
682,0.3061862178478973
683,
684,0.09750011487907946
685,-0.0435437406256083
686,-0.37958782588845497
687,-0.040824829046386304
688,-0.0435437406256083
689,-0.22813133675590436
690,0.06123724356957946
691,-0.15240309218962905
692,0.0018932061141568829
693,-0.14288690166235207
694,0.140320822614382
695,-0.040824829046386304
696,0.08614087819413817
697,0.27451488655274797
698,0.08808303292720553
699,-0.13358770545287768
700,-0.12027499081232744
701,-0.201626451157708
702,-0.17333748675894248
703,-0.1375167556132564
704,-0.4259713756852986
705,-0.31432401283030037
706,0.20730606950017866
707,-0.24327698566915945
708,
709,0.020038155817931648
710,-0.040824829046386304
711,-0.22453655975512468
712,
713,-0.24494897427831783
714,-0.040824829046386304
715,0.16470055813125595
716,-0.265361388801511
717,0.04221316826053199
718,-0.05736413234152981
719,-0.04449034368268674
720,-0.30776247649036725
721,
722,-0.0007858100320757509
723,0.08683200854437047
724,-0.28577380332470415
725,-0.040824829046386304
726,-0.02839809171235324
727,-0.08961665982094985
728,-0.18648080224445296
729,
730,-0.12027499081232744
731,0.3376516262209545
732,-0.1686208204525767
733,-0.020412414523193152
734,0.14009725244760934
735,-0.1855341991873745
736,0.14930390609439267
737,
738,-0.040824829046386304
739,0.0274514886552748
740,0.07779519317549934
741,0.1837117307087384
742,0.2202075823180138
743,-0.28577380332470415
744,0.020412414523193152
745,0.08606629658238704
746,-0.10254820918588549
747,
748,
749,-0.3061862178478973
750,-0.2196119092421984
751,
752,-0.05697122732549194
753,0.09750011487907946
754,-0.08093843330380233
755,0.045727604626579696
756,-0.04449034368268674
757,0.15524290136086438
758,0.02491268946523199
759,-0.08046125985166752
760,-0.015323295625477143
761,-0.24494897427831783
762,-0.16754874110288415
763,-0.17209239702458945
764,
765,
766,-0.040824829046386304
767,-0.020412414523193152
768,-0.0274514886552748
769,0.017038855027411946
770,-0.040824829046386304
771,-0.040824829046386304
772,0.10206207261596577
773,0.06123724356957946
774,-0.040824829046386304
775,0.23535010460668737
776,0.060223549964523684
777,0.06249582855934661
778,0.12387142817434796
779,-0.040824829046386304
780,0.04518407684435568
781,-0.1855341991873745
782,0.1921604205869236
783,-0.3061862178478973
784,-0.020412414523193152
785,-0.09182049653660881
786,-0.22813133675590436
787,0.13915064939053087
788,-0.20067984810062955
789,-0.3061862178478973
790,0.16329931618554522
791,-0.10037258327420613
792,-0.020412414523193152
793,-0.040824829046386304
794,-0.19055893277836963
795,
796,-0.06123724356957946
797,
798,0.42573465914816
799,0.06123724356957946
800,-0.3061862178478973
801,-0.3591579397904279
802,-0.12495160353435428
803,0.011787150481136264
804,-0.19973324504355114
805,0.016092251970333503
806,
807,0.27892960426948415
808,0.24494897427831783
809,0.15524290136086438
810,0.23002454287006127
811,
812,-0.08330106902290284
813,-0.22453655975512468
814,
815,-0.18348664248968785
816,-0.24494897427831783
817,-0.040824829046386304
818,-0.020412414523193152
819,-0.265361388801511
820,-0.16329931618554522
821,0.1837117307087384
822,-0.020412414523193152
823,-0.16069815155949105
824,-0.020412414523193152
825,0.033016664144560476
826,0.10791274850694231
827,-0.3061862178478973
828,-0.020412414523193152
829,-0.12873801576266802
830,-0.17333748675894248
831,0.06123724356957946
832,-0.22002680898121027
833,-0.040824829046386304
834,-0.040824829046386304
835,-0.06342240482425557
836,-0.040824829046386304
837,0.06123724356957946
838,
839,-0.020412414523193152
840,-0.040824829046386304
841,-0.020412414523193152
842,-0.3006874770308186
843,0.011787150481136264
844,-0.14288690166235207
845,0.017038855027411946
846,-0.040824829046386304
847,
848,-0.020412414523193152
849,-0.24138377955500254
850,-0.22453655975512468
851,-0.28026775648385993
852,0.265361388801511
853,0.06123724356957946
854,0.16580591676798345
855,0.06123724356957946
856,-0.020412414523193152
857,
858,0.032184503940667006
859,-0.19594683281523734
860,-0.10276353841507312
861,-0.20902546853214976
862,
863,0.018859440769818023
864,-0.3065644842527159
865,0.09750011487907946
866,-0.28114110795229713
867,-0.22453655975512468
868,
869,-0.28577380332470415
870,-0.2181458166694174
871,0.06123724356957946
872,0.00432195517641663
873,
874,-0.13771181121058795
875,0.012305839742019738
876,-0.21020418358026335
877,-0.020412414523193152
878,0.25936923763949293
879,
880,0.14385832234415635
881,0.06574181942213998
882,
883,
884,
885,0.011014378191730411
886,-0.1713351533311979
887,-0.040824829046386304
888,-0.0572859794624633
889,
890,-0.2243449245275906
891,-0.238191648471472
892,-0.040824829046386304
893,0.265361388801511
894,
895,-0.1728782070566652
896,0.2243449245275906
897,
898,0.19409507792271044
899,-0.3061862178478973
900,-0.040824829046386304
901,-0.14288690166235207
902,
903,-0.020412414523193152
904,0.11264576379233453
905,-0.04404151646360276
906,-0.20483766893635194
907,-0.020412414523193152
908,-0.11551407471513538
909,-0.3805344289455334
910,-0.3956800778587885
911,-0.12400500047727579
912,-0.1808011839019823
913,-0.1320666565782419
914,-0.040824829046386304
915,-0.21845518891705873
916,0.22490622433889995
917,-0.17162074964937593
918,-0.3010283310382199
919,-0.22453655975512468
920,-0.22453655975512468
921,-0.19973324504355114
922,0.29153552190010357
923,0.28210580151519454
924,0.11001340449060514
925,
926,0.18269439001613919
927,
928,-0.3061862178478973
929,-0.3439335184505639
930,0.012305839742019738
931,
932,-0.1713351533311979
933,-0.2204197139972481
934,-0.17012787194440007
935,
936,
937,-0.16754874110288415
938,-0.040824829046386304
939,0.14009725244760934
940,-0.210145878671414
941,-0.3061862178478973
942,0.008998921259066758
943,-0.13909584951421197
944,-0.0048441340626839986
945,0.06123724356957946
946,-0.20067984810062955
947,-0.14288690166235207
948,0.012305839742019738
949,-0.13441763410513868
950,-0.13476642050099127
951,0.16754874110288415
952,-0.17405692210477883
953,-0.343791889033141
954,-0.20067984810062955
955,0.06123724356957946
956,-0.040824829046386304
957,
958,-0.28577380332470415
959,0.265361388801511
960,-0.3061862178478973
961,
962,
963,0.16849534415996256
964,0.1325244279909818
965,-0.17405692210477883
966,0.10317973322155012
967,0.004714860192454506
968,-0.12968461881974647
969,-0.12968461881974647
970,0.08136249378480973
971,-0.3816931426845573
972,
973,-0.04449034368268674
974,-0.040824829046386304
975,-0.265361388801511
976,0.3805344289455334
977,-0.24138377955500254
978,0.16329931618554522
979,-0.38337423811676874
980,-0.12968461881974647
981,-0.020412414523193152
982,-0.10726296853085997
983,-0.1438836646759231
984,-0.10294111420192335
985,-0.1759497940632801
986,0.24494897427831783
987,-0.007465195304719633
988,0.3162885379104897
989,-0.3061862178478973
990,-0.20067984810062955
991,-0.040824829046386304
992,-0.3061862178478973
993,0.07750671085321292
994,0.1837117307087384
995,0.017038855027411946
996,-0.3061862178478973
997,-0.3061862178478973
998,-0.12381249054210178
999,-0.265361388801511
